0.01,50.425,-2.59583,50.0117,-0.000754899,10.0002,0.777747,0.103505,0.101111,89.9998
0.02,50.425,-2.59583,49.9942,-0.00102583,10.0011,2.72005,0.207079,0.202204,89.9997
0.03,50.425,-2.59583,49.965,-0.00104398,10.0026,3.1059,0.310612,0.303208,89.9997
0.04,50.425,-2.59583,49.934,-0.000953489,10.0035,3.10102,0.414075,0.40395,89.9997
0.05,50.425,-2.59583,49.903,-0.000903188,10.0034,3.09464,0.517427,0.504364,89.9997
0.06,50.425,-2.59582,49.8721,-0.000862553,10.0025,3.08799,0.620716,0.604322,89.9997
0.07,50.425,-2.59582,49.8413,-0.00084177,10.0012,3.08078,0.72386,0.703756,89.9996
0.08,50.425,-2.59582,49.8105,-0.000652053,10.0005,3.07128,0.826864,0.802595,89.9996
0.09,50.425,-2.59582,49.7799,-0.000498016,10.0006,3.05951,0.929658,0.900679,89.9996
0.1,50.425,-2.59582,49.7493,-0.000309922,10.0016,3.04627,1.03227,0.998019,89.9996
0.11,50.425,-2.59582,49.7189,-7.45498e-05,10.0027,3.03134,1.1347,1.09448,89.9995
0.12,50.425,-2.59582,49.6887,7.88106e-05,10.0028,3.01487,1.23688,1.19,89.9996
0.13,50.425,-2.59582,49.6586,0.000241682,10.0016,2.99865,1.3388,1.28449,89.9995
0.14,50.425,-2.59581,49.6287,0.000347532,10.0009,2.98288,1.44043,1.37787,89.9995
0.15,50.425,-2.59581,49.599,0.000464336,10.0019,2.96476,1.54176,1.47003,89.9995
0.16,50.425,-2.59581,49.5695,0.000695204,10.0032,2.94364,1.64278,1.56092,89.9995
0.17,50.425,-2.59581,49.5401,0.00088507,10.0032,2.92181,1.74342,1.65042,89.9995
0.18,50.425,-2.59581,49.511,0.000958052,10.0023,2.90029,1.84371,1.73851,89.9995
0.19,50.425,-2.59581,49.4821,0.0012339,10.0017,2.87656,1.94364,1.82505,89.9995
0.2,50.425,-2.59581,49.4535,0.00138885,10.0023,2.85004,2.04314,1.91001,89.9995
0.21,50.425,-2.5958,49.4251,0.00158993,10.0036,2.82238,2.1422,1.99331,89.9994
0.22,50.425,-2.5958,49.3971,0.00184405,10.0039,2.79404,2.24083,2.0749,89.9994
0.23,50.425,-2.5958,49.3693,0.00196144,10.0037,2.7653,2.33899,2.15464,89.9994
0.24,50.425,-2.5958,49.3418,0.00201618,10.004,2.73579,2.43667,2.23256,89.9994
0.25,50.425,-2.5958,49.3145,0.00203471,10.0038,2.70498,2.53384,2.30849,89.9994
0.26,50.425,-2.5958,49.2877,0.00219422,10.0027,2.6723,2.63051,2.38241,89.9994
0.27,50.425,-2.5958,49.2611,0.00242804,10.002,2.63866,2.7266,2.45427,89.9994
0.28,50.425,-2.59579,49.2349,0.00266506,10.0027,2.60363,2.82215,2.52401,89.9994
0.29,50.425,-2.59579,49.209,0.00286065,10.0038,2.56736,2.91711,2.59152,89.9994
